             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          56339305   icelake 48_b15.0 dc-scha3 PD       0:00     16 (Priority)
          56170345   icelake run881-2 dc-zano1 PD       0:00     24 (Priority)
          56353659   icelake 48_b15.1 dc-scha3 PD       0:00     16 (Priority)
          56353752   icelake 48_b15.2 dc-scha3 PD       0:00     16 (Priority)
          56353879   icelake 48_b15.2 dc-scha3 PD       0:00     16 (Priority)
          56353457   icelake 48_b15.0 dc-scha3 PD       0:00     16 (Priority)
          55932360   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932361   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932363   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932364   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932365   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932366   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932367   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932368   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932369   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932370   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932371   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932375   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932376   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932377   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932378   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932379   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932380   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932381   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932382   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932383   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932384   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932385   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932386   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932389   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932390   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932391   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932393   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932395   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932396   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932398   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932399   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932402   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932404   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932405   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          56366908   icelake 20-1024-    vi223 PD       0:00     12 (Priority)
          55932355   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932356   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932357   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932358   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932359   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932354   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932349   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932350   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932352   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932397   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932347   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932348   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932346   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55932345   icelake        W ir-kerr2 PD       0:00      1 (Priority)
          55929115   icelake  TD30_c5  ir-xia4 PD       0:00      1 (Priority)
          55929299   icelake     b010 ir-kenn3 PD       0:00     32 (Priority)
          55929298   icelake     b011 ir-kenn3 PD       0:00     32 (Priority)
          55929296   icelake     b009 ir-kenn3 PD       0:00     32 (Priority)
          55929297   icelake     b010 ir-kenn3 PD       0:00     32 (Priority)
          55929295   icelake     b008 ir-kenn3 PD       0:00     32 (Priority)
          55929294   icelake     b007 ir-kenn3 PD       0:00     32 (Priority)
          55929291   icelake     b013 ir-kenn3 PD       0:00     32 (Priority)
          55929903   icelake f3a3_30_    df436 PD       0:00      3 (Priority)
          55929611   icelake sys/dash   ag2333 PD       0:00      1 (Priority)
          55931426   icelake 1,3,5-Ph    pm707 PD       0:00      1 (Priority)
          55931428   icelake 2,4,6-Py    pm707 PD       0:00      1 (Priority)
          55931434   icelake 2,4,6-Py    pm707 PD       0:00      1 (Priority)
          55931436   icelake 2,4,6-Py    pm707 PD       0:00      1 (Priority)
          55931425   icelake 1,3,5-Ph    pm707 PD       0:00      1 (Priority)
          55931421   icelake 1,3,5-Ph    pm707 PD       0:00      1 (Priority)
          55284805   icelake   2_rate dc-qazi1 PD       0:00      4 (Priority)
56367308_[210,384,   icelake t0_etab_ hpccol01 PD       0:00      8 (Priority)
          56366739   icelake 20-1024-    vi223 PD       0:00     12 (AssocGrpCPUMinutesLimit)
          55936297   icelake   Yc_L40  ir-xia4 PD       0:00      1 (Priority)
          55936298   icelake   Yc_L30  ir-xia4 PD       0:00      1 (Priority)
          55936322   icelake   Yc_L20  ir-xia4 PD       0:00      1 (Priority)
          55936325   icelake   Yc_L09  ir-xia4 PD       0:00      1 (Priority)
          56367290   icelake  dust_FB    mcg58 PD       0:00      1 (Priority)
          55957054   icelake     test ir-karh1 PD       0:00      1 (Priority)
          56319755   icelake     lowT ir-osaw1 PD       0:00      1 (Priority)
          55653661   icelake LLR_5x80 dc-zier1 PD       0:00      5 (Dependency)
          54441948   icelake LLR_5x72 dc-zier1 PD       0:00      5 (DependencyNeverSatisfied)
          55939568   icelake muNull_s    gc683 PD       0:00      1 (Priority)
          55939564   icelake muNull_s    gc683 PD       0:00      1 (Priority)
          55940106   icelake RIPPLE_C    xz289 PD       0:00      1 (Priority)
          55941642   icelake Analyzin    jlk60 PD       0:00      1 (Priority)
          55941483   icelake Star_con    bh479 PD       0:00      6 (Priority)
          55942644   icelake     b015 ir-kenn3 PD       0:00     32 (Priority)
          55942640   icelake     b010 ir-kenn3 PD       0:00     32 (Priority)
          55942529   icelake     b006 ir-kenn3 PD       0:00     32 (Priority)
          55942636   icelake     b009 ir-kenn3 PD       0:00     32 (Priority)
          55942523   icelake     b003 ir-kenn3 PD       0:00     32 (Priority)
55951756_[501-2000   icelake   notacs    dlc48 PD       0:00      1 (Priority)
          56016362   icelake     test ir-karh1 PD       0:00      1 (Priority)
          55961493   icelake RR_TCR_T    mhgk4 PD       0:00      1 (Priority)
          55962396   icelake ScB36565    zh343 PD       0:00      2 (Priority)
  55963823_[1-112]   icelake   cpujob   as3103 PD       0:00      1 (Priority)
  55963820_[1-112]   icelake   cpujob   as3103 PD       0:00      1 (Priority)
  55963816_[1-112]   icelake   cpujob   as3103 PD       0:00      1 (Priority)
  55963818_[1-112]   icelake   cpujob   as3103 PD       0:00      1 (Priority)
  55963819_[1-112]   icelake   cpujob   as3103 PD       0:00      1 (Priority)
  55963824_[1-112]   icelake   cpujob   as3103 PD       0:00      1 (Priority)
          55965017   icelake 8.Svacan    rc921 PD       0:00      1 (Priority)
          55965954   icelake  MidDucc hpcsalv1 PD       0:00      3 (Priority)
          55966861   icelake  MidDucc hpcsalv1 PD       0:00      1 (Priority)
          55972598   icelake   cpujob    dcm36 PD       0:00      1 (Priority)
          55972600   icelake   cpujob    dcm36 PD       0:00      1 (Priority)
          55972605   icelake   cpujob    dcm36 PD       0:00      1 (Priority)
          55979325   icelake   cpujob    dq219 PD       0:00      1 (Priority)
          55979427   icelake   cpujob    dq219 PD       0:00      1 (Priority)
          56291874   icelake     test ir-karh1 PD       0:00      1 (Priority)
          56308755   icelake     test ir-karh1 PD       0:00      1 (Priority)
          56295933   icelake relion-c    kk734 PD       0:00      1 (Priority)
          56301266   icelake  cpu_job    yf299 PD       0:00      1 (Priority)
          56308333   icelake   cpujob co-ripa1 PD       0:00      1 (Priority)
          56309332   icelake   cpujob    dcm36 PD       0:00      1 (Priority)
          56309335   icelake   cpujob    dcm36 PD       0:00      1 (Priority)
          56312221   icelake   cpujob    ea438 PD       0:00      1 (Priority)
          56316684   icelake   cpujob    bn204 PD       0:00      3 (Priority)
          56348846   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348847   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348848   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348849   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348850   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348851   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348852   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348853   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348854   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348855   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348840   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348841   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348842   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348843   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348844   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348845   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348688   icelake     wrap    ym255 PD       0:00      1 (Priority)
          56348689   icelake     wrap    ym255 PD       0:00      1 (Priority)
          55428004   icelake   castep    bm418 PD       0:00      4 (Priority)
          56363822   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363829   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363830   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363832   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363835   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363840   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363844   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363948   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363960   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363962   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363971   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363974   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363976   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363979   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363981   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363984   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363987   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56363997   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56364109   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56364113   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56364115   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56364117   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56364121   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56364122   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56364127   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56364128   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56364140   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56364345   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56364449   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56364793   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56364796   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56364801   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56366566   icelake 0c39f57b    jak75 PD       0:00      1 (Priority)
          56366621   icelake 0c39f57b    jak75 PD       0:00      1 (Priority)
          56366737   icelake 0c39f57b    jak75 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56366907   icelake snakejob    im383 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56366912   icelake 0c39f57b    jak75 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56366913   icelake 0c39f57b    jak75 PD       0:00      1 (AssocGrpCPUMinutesLimit)
          56366419   icelake 0c39f57b    jak75 PD       0:00      1 (Priority)
          56365923   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365925   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365927   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365932   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365933   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365934   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365935   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365936   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365937   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365939   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365940   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365941   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365918   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365919   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365920   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365921   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365917   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365912   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365913   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365914   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365915   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365916   icelake    regev   rs2145 PD       0:00      1 (Priority)
          56365905   icelake    regev   rs2145 PD       0:00      1 (Priority)
